Name,Week,Opponent,rushingattempts_ma,rushingyards_ma,rushingyardsperattempt_ma,rushingtouchdowns_ma,receivingtargets_ma,receptions_ma,receivingyards_ma,receivingtouchdowns_ma,fumbles_ma,fumbleslost_ma,points_ma
Adrian Peterson,1,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,2,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,3,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,4,DET,19.333333333333332,76.66666666666667,4.033333333333333,0.6666666666666666,2.6666666666666665,2.0,14.666666666666666,0.0,0.3333333333333333,0.0,15.133333333333335
Adrian Peterson,5,TEN,19.75,83.0,4.25,0.5,3.0,2.5,16.0,0.0,0.25,0.0,16.150000000000002
Adrian Peterson,6,WAS,19.2,84.0,4.4399999999999995,0.4,3.0,2.6,15.8,0.0,0.2,0.0,15.580000000000002
Adrian Peterson,7,ARI,18.833333333333332,83.16666666666667,4.466666666666666,0.3333333333333333,3.8333333333333335,3.3333333333333335,21.5,0.0,0.16666666666666666,0.0,16.3
Adrian Peterson,8,TB,19.428571428571427,93.14285714285714,4.785714285714286,0.42857142857142855,3.857142857142857,3.142857142857143,19.285714285714285,0.0,0.14285714285714285,0.0,17.814285714285717
Adrian Peterson,9,SEA,18.875,96.875,5.2125,0.5,3.5,2.875,17.375,0.0,0.25,0.125,18.299999999999997
Adrian Peterson,10,DET,18.666666666666668,106.33333333333333,5.822222222222223,0.6666666666666666,3.5555555555555554,2.888888888888889,16.666666666666668,0.0,0.2222222222222222,0.1111111111111111,20.41111111111111
Adrian Peterson,12,CHI,19.5,112.8,5.87,0.7,3.6,2.9,15.5,0.0,0.2,0.1,21.529999999999998
Adrian Peterson,13,GB,19.363636363636363,112.36363636363636,5.881818181818182,0.6363636363636364,3.909090909090909,3.1818181818181817,16.818181818181817,0.0,0.2727272727272727,0.18181818181818182,21.554545454545455
Adrian Peterson,14,CHI,19.5,120.5,6.2250000000000005,0.6666666666666666,3.75,3.0,16.25,0.0,0.25,0.16666666666666666,22.425
Adrian Peterson,15,LAR,20.384615384615383,123.07692307692308,6.130769230769231,0.7692307692307693,3.6153846153846154,2.923076923076923,16.23076923076923,0.0,0.3076923076923077,0.15384615384615385,23.315384615384616
Adrian Peterson,16,HOU,20.642857142857142,129.42857142857142,6.321428571428571,0.7857142857142857,3.357142857142857,2.7142857142857144,15.071428571428571,0.0,0.2857142857142857,0.14285714285714285,23.807142857142857
Adrian Peterson,17,GB,20.933333333333334,126.53333333333333,6.126666666666667,0.7333333333333333,3.2666666666666666,2.6,14.333333333333334,0.0,0.26666666666666666,0.13333333333333333,22.886666666666667
Ahmad Bradshaw,1,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmad Bradshaw,2,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmad Bradshaw,4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmad Bradshaw,5,CLE,11.666666666666666,44.333333333333336,3.6,0.3333333333333333,2.0,1.6666666666666667,17.666666666666668,0.0,0.0,0.0,9.866666666666667
Ahmad Bradshaw,6,SF,16.25,83.25,4.375,0.5,3.0,2.25,20.5,0.0,0.25,0.25,16.125
Ahmad Bradshaw,7,WAS,18.4,89.8,4.36,0.6,2.6,2.0,17.2,0.0,0.2,0.2,17.3
Ahmad Bradshaw,8,DAL,17.333333333333332,82.0,4.233333333333333,0.6666666666666666,3.0,2.3333333333333335,18.0,0.0,0.16666666666666666,0.16666666666666666,17.166666666666668
Ahmad Bradshaw,9,PIT,18.0,81.42857142857143,4.128571428571429,0.5714285714285714,2.5714285714285716,2.0,15.428571428571429,0.0,0.2857142857142857,0.2857142857142857,15.685714285714285
Ahmad Bradshaw,10,CIN,17.625,77.25,4.0125,0.5,2.25,1.75,13.5,0.0,0.25,0.25,14.325
Ahmad Bradshaw,12,GB,16.77777777777778,75.0,4.2,0.4444444444444444,2.4444444444444446,1.8888888888888888,13.555555555555555,0.0,0.3333333333333333,0.3333333333333333,13.744444444444444
Ahmad Bradshaw,13,WAS,16.1,73.3,4.36,0.5,2.5,1.9,18.3,0.0,0.3,0.3,14.36
Ahmad Bradshaw,14,NO,16.818181818181817,76.0,4.3545454545454545,0.45454545454545453,2.4545454545454546,1.9090909090909092,17.818181818181817,0.0,0.2727272727272727,0.2727272727272727,14.563636363636363
Ahmad Bradshaw,16,BAL,16.333333333333332,72.41666666666667,4.241666666666666,0.4166666666666667,2.3333333333333335,1.75,16.333333333333332,0.0,0.25,0.25,13.625
Ahmad Bradshaw,17,PHI,15.76923076923077,69.84615384615384,4.246153846153846,0.38461538461538464,2.230769230769231,1.6923076923076923,15.692307692307692,0.0,0.23076923076923078,0.23076923076923078,13.015384615384615
Alex Green,2,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Green,4,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Green,5,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Green,6,HOU,4.0,21.666666666666668,2.433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665
Alex Green,7,LAR,8.5,32.5,2.575,0.0,0.25,0.25,2.0,0.0,0.0,0.0,3.7
Alex Green,8,JAX,10.8,33.0,2.4200000000000004,0.0,1.2,1.0,7.4,0.0,0.0,0.0,5.040000000000001
Alex Green,9,ARI,12.666666666666666,36.5,2.4333333333333336,0.0,2.0,1.5,10.833333333333334,0.0,0.0,0.0,6.233333333333334
Alex Green,11,DET,12.428571428571429,38.857142857142854,2.771428571428572,0.0,2.2857142857142856,1.5714285714285714,12.857142857142858,0.0,0.0,0.0,6.742857142857143
Alex Green,12,NYG,10.875,34.0,2.425,0.0,2.125,1.375,11.25,0.0,0.0,0.0,5.9
Alex Green,13,MIN,10.777777777777779,33.55555555555556,2.488888888888889,0.0,2.3333333333333335,1.5555555555555556,12.222222222222221,0.0,0.0,0.0,6.133333333333334
Alex Green,14,DET,10.9,36.0,2.7199999999999998,0.0,2.2,1.5,12.2,0.0,0.0,0.0,6.32
Alex Green,15,CHI,11.090909090909092,39.0,2.9545454545454546,0.0,2.1818181818181817,1.4545454545454546,10.818181818181818,0.0,0.09090909090909091,0.0,6.4363636363636365
Alfonso Smith,4,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Smith,5,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Smith,6,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Smith,7,MIN,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.7666666666666666
Alfonso Smith,8,SF,0.0,0.0,0.0,0.0,0.25,0.25,3.25,0.0,0.0,0.0,0.575
Alfonso Smith,9,GB,0.0,0.0,0.0,0.0,0.2,0.2,2.6,0.0,0.0,0.0,0.45999999999999996
Alfonso Smith,11,ATL,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,2.1666666666666665,0.0,0.0,0.0,0.3833333333333333
Alfonso Smith,14,SEA,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.8571428571428572,0.0,0.0,0.0,0.32857142857142857
Alfonso Smith,15,DET,0.0,0.0,0.0,0.0,0.125,0.125,1.625,0.0,0.0,0.0,0.2875
Alfonso Smith,16,CHI,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.4444444444444444,0.0,0.0,0.0,0.25555555555555554
Alfonso Smith,17,SF,0.0,0.0,0.0,0.0,0.3,0.2,2.1,0.0,0.0,0.0,0.41
Alfred Morris,1,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Morris,2,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Morris,3,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Morris,4,TB,20.333333333333332,87.66666666666667,4.533333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,14.766666666666666
Alfred Morris,5,ATL,20.5,94.0,4.75,1.0,0.75,0.25,-1.0,0.0,0.0,0.0,16.299999999999997
Alfred Morris,6,MIN,20.0,98.2,5.08,0.8,0.8,0.4,3.2,0.0,0.0,0.0,16.54
Alfred Morris,7,NYG,19.333333333333332,89.66666666666667,4.716666666666666,0.8333333333333334,1.0,0.5,4.166666666666667,0.0,0.0,0.0,15.883333333333331
Alfred Morris,8,PIT,19.714285714285715,94.0,4.828571428571428,0.7142857142857143,1.1428571428571428,0.7142857142857143,5.0,0.0,0.14285714285714285,0.14285714285714285,16.04285714285714
Alfred Morris,9,CAR,18.875,89.625,4.7875,0.625,1.0,0.625,4.375,0.0,0.125,0.125,14.775
Alfred Morris,11,PHI,18.22222222222222,88.11111111111111,4.8999999999999995,0.5555555555555556,1.0,0.5555555555555556,3.888888888888889,0.0,0.1111111111111111,0.1111111111111111,13.977777777777778
Alfred Morris,12,DAL,18.4,86.9,4.789999999999999,0.5,1.0,0.6,4.2,0.0,0.2,0.1,13.51
Alfred Morris,13,NYG,18.90909090909091,89.27272727272727,4.781818181818181,0.5454545454545454,0.9090909090909091,0.5454545454545454,3.8181818181818183,0.0,0.18181818181818182,0.09090909090909091,14.127272727272727
Alfred Morris,14,BAL,19.166666666666668,92.16666666666667,4.85,0.5,0.8333333333333334,0.5,3.5,0.0,0.25,0.16666666666666666,14.15
Alfred Morris,15,CLE,19.46153846153846,95.0,4.907692307692307,0.5384615384615384,0.8461538461538461,0.46153846153846156,3.230769230769231,0.0,0.3076923076923077,0.23076923076923078,14.66923076923077
Alfred Morris,16,PHI,20.0,94.42857142857143,4.785714285714286,0.6428571428571429,0.9285714285714286,0.5714285714285714,3.4285714285714284,0.0,0.2857142857142857,0.21428571428571427,15.285714285714288
Alfred Morris,17,DAL,20.133333333333333,94.2,4.739999999999999,0.6666666666666666,0.9333333333333333,0.6,4.333333333333333,0.0,0.26666666666666666,0.2,15.453333333333337
Andre Brown,1,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Brown,2,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Brown,3,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Brown,4,PHI,11.0,61.333333333333336,3.6999999999999997,1.0,2.3333333333333335,1.6666666666666667,12.0,0.0,0.0,0.0,16.666666666666668
Andre Brown,5,CLE,9.5,49.5,3.4749999999999996,0.75,2.0,1.5,10.0,0.0,0.0,0.0,13.2
Andre Brown,7,WAS,7.6,39.6,2.78,0.6,1.6,1.2,8.0,0.0,0.0,0.0,10.559999999999999
Andre Brown,8,DAL,7.166666666666667,35.833333333333336,2.883333333333333,0.6666666666666666,1.5,1.1666666666666667,9.5,0.0,0.0,0.0,10.533333333333333
Andre Brown,9,PIT,6.571428571428571,33.714285714285715,3.471428571428571,0.7142857142857143,1.5714285714285714,1.0,8.142857142857142,0.0,0.0,0.0,10.185714285714285
Andre Brown,10,CIN,6.625,32.0,3.4,0.75,1.375,0.875,7.125,0.0,0.0,0.0,9.9125
Andre Brown,12,GB,6.666666666666667,35.666666666666664,4.055555555555555,0.7777777777777778,1.8888888888888888,1.3333333333333333,9.555555555555555,0.0,0.0,0.0,11.077777777777776
Anthony Allen,1,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Allen,2,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Allen,3,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Allen,4,CLE,1.3333333333333333,4.333333333333333,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335
Anthony Allen,5,KC,1.0,3.25,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325
Anthony Allen,6,DAL,1.0,2.6,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
Anthony Allen,7,HOU,0.8333333333333334,2.1666666666666665,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667
Anthony Allen,9,CLE,0.7142857142857143,1.8571428571428572,0.4571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18571428571428572
Anthony Allen,10,OAK,0.625,1.625,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625
Anthony Allen,11,PIT,0.5555555555555556,1.4444444444444444,0.35555555555555557,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.14444444444444446
Anthony Allen,12,LAC,0.5,1.3,0.32,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13
Anthony Allen,13,PIT,0.45454545454545453,1.1818181818181819,0.29090909090909095,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.11818181818181818
Anthony Allen,14,WAS,0.4166666666666667,1.0833333333333333,0.26666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.10833333333333334
Anthony Allen,15,DEN,0.38461538461538464,1.0,0.24615384615384617,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.1
Anthony Allen,16,NYG,0.35714285714285715,0.9285714285714286,0.2285714285714286,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.09285714285714286
Anthony Allen,17,CIN,0.4,1.3333333333333333,0.6799999999999999,0.0,0.2,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.23333333333333334
Anthony Dixon,1,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Dixon,2,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Dixon,3,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Dixon,4,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Dixon,5,BUF,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Anthony Dixon,6,NYG,1.6,7.4,1.8399999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.94
Anthony Dixon,7,SEA,1.3333333333333333,6.166666666666667,1.5333333333333332,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.6166666666666665
Anthony Dixon,8,ARI,1.1428571428571428,5.285714285714286,1.3142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.3857142857142857
Anthony Dixon,10,LAR,1.0,4.625,1.15,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.2125
Anthony Dixon,11,CHI,0.8888888888888888,4.111111111111111,1.0222222222222221,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0777777777777777
Anthony Dixon,12,NO,1.1,4.3,1.1199999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0299999999999998
Anthony Dixon,13,LAR,1.0909090909090908,4.363636363636363,1.4727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.9818181818181817
Anthony Dixon,14,MIA,1.0,4.0,1.3499999999999999,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999
Anthony Dixon,15,NE,1.0769230769230769,4.384615384615385,1.5923076923076922,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,1.3615384615384616
Anthony Dixon,16,SEA,1.1428571428571428,4.571428571428571,1.7285714285714284,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.3142857142857143
Anthony Dixon,17,ARI,1.2,4.8,1.88,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.28
Anthony Sherman,1,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,2,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,3,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,4,MIA,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,5,LAR,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,8,SF,0.0,0.0,0.0,0.0,0.8,0.4,5.0,0.0,0.0,0.0,0.9
Anthony Sherman,9,GB,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,6.0,0.0,0.0,0.0,1.2666666666666666
Anthony Sherman,11,ATL,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,5.571428571428571,0.0,0.0,0.0,1.2714285714285716
Anthony Sherman,12,LAR,0.0,0.0,0.0,0.0,0.875,0.625,4.875,0.0,0.0,0.0,1.1125
Anthony Sherman,13,NYJ,0.0,0.0,0.0,0.0,0.7777777777777778,0.5555555555555556,4.333333333333333,0.0,0.0,0.0,0.9888888888888889
Anthony Sherman,14,SEA,0.0,0.0,0.0,0.0,0.7,0.5,3.9,0.0,0.0,0.0,0.89
Anthony Sherman,15,DET,0.0,0.0,0.0,0.0,0.7272727272727273,0.45454545454545453,3.5454545454545454,0.0,0.0,0.0,0.8090909090909091
Anthony Sherman,16,CHI,0.0,0.0,0.0,0.0,0.6666666666666666,0.4166666666666667,3.25,0.0,0.0,0.0,0.7416666666666667
Antone Smith,1,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,2,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,5,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,8,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,9,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,10,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,11,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,12,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,13,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,14,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,15,NYG,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,16,DET,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,17,TB,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Arian Foster,1,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arian Foster,2,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arian Foster,3,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arian Foster,4,TEN,26.333333333333332,98.0,3.7000000000000006,1.0,3.6666666666666665,2.6666666666666665,12.0,0.3333333333333333,0.0,0.0,23.666666666666668
Arian Foster,5,NYJ,25.75,95.0,3.6750000000000003,1.0,3.25,2.25,11.0,0.25,0.0,0.0,21.85
Arian Foster,6,GB,26.4,106.4,3.9800000000000004,1.0,3.4,2.0,12.0,0.2,0.0,0.0,22.84
Arian Foster,7,BAL,24.833333333333332,93.5,3.6,1.1666666666666667,3.3333333333333335,1.8333333333333333,12.0,0.16666666666666666,0.0,0.0,21.883333333333336
Arian Foster,9,BUF,24.0,94.14285714285714,3.8285714285714287,1.2857142857142858,3.5714285714285716,1.7142857142857142,11.0,0.14285714285714285,0.0,0.0,22.08571428571429
Arian Foster,10,CHI,24.0,96.25,3.9250000000000007,1.25,3.25,1.5,9.625,0.125,0.0,0.0,21.837500000000002
Arian Foster,11,JAX,24.555555555555557,96.88888888888889,3.877777777777778,1.1111111111111112,3.4444444444444446,1.8888888888888888,10.222222222222221,0.2222222222222222,0.0,0.0,22.266666666666666
Arian Foster,12,DET,24.9,96.2,3.810000000000001,1.0,3.4,2.0,10.7,0.2,0.1,0.1,21.29
Arian Foster,13,TEN,24.454545454545453,96.72727272727273,3.927272727272728,1.0909090909090908,3.5454545454545454,2.272727272727273,11.090909090909092,0.18181818181818182,0.09090909090909091,0.09090909090909091,22.236363636363635
Arian Foster,14,NE,23.583333333333332,91.83333333333333,3.825000000000001,1.0833333333333333,3.6666666666666665,2.5,11.416666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,21.741666666666664
Arian Foster,15,IND,22.923076923076923,88.3076923076923,3.7692307692307705,1.0769230769230769,3.8461538461538463,2.6153846153846154,13.538461538461538,0.15384615384615385,0.15384615384615385,0.07692307692307693,21.49230769230769
Arian Foster,16,MIN,23.214285714285715,93.78571428571429,3.935714285714287,1.0,3.7142857142857144,2.5714285714285716,12.857142857142858,0.14285714285714285,0.14285714285714285,0.07142857142857142,21.52142857142857
Arian Foster,17,IND,22.333333333333332,88.53333333333333,3.7733333333333343,0.9333333333333333,3.6666666666666665,2.533333333333333,12.933333333333334,0.13333333333333333,0.2,0.13333333333333333,20.34666666666666
Armando Allen,1,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armando Allen,2,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armando Allen,3,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armando Allen,4,DAL,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326
Armando Allen,5,JAX,0.5,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024999999999999994
Armando Allen,7,DET,1.4,11.6,2.16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3600000000000003
Armando Allen,8,CAR,1.1666666666666667,9.666666666666666,1.8,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666668
Armando Allen,9,TEN,1.0,8.285714285714286,1.542857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.6857142857142857
Armando Allen,10,HOU,2.125,11.25,1.75,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.8750000000000002
Armando Allen,11,SF,1.8888888888888888,10.0,1.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.666666666666667
Armando Allen,12,MIN,1.8,9.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000002
Armando Allen,13,SEA,1.7272727272727273,8.363636363636363,1.4545454545454546,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.3818181818181818
Armando Allen,14,MIN,1.5833333333333333,7.666666666666667,1.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666668
Armando Allen,15,GB,1.5384615384615385,7.3076923076923075,1.4615384615384615,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.1923076923076925
Armando Allen,16,ARI,1.5714285714285714,7.142857142857143,1.5357142857142858,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0714285714285714,0.0,0.0,0.0,1.3214285714285714
Armond Smith,14,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armond Smith,15,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armond Smith,16,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armond Smith,17,NO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baron Batch,1,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baron Batch,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baron Batch,3,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baron Batch,5,PHI,2.0,4.0,1.0,0.0,0.6666666666666666,0.6666666666666666,6.666666666666667,0.0,0.0,0.0,1.7333333333333334
Baron Batch,6,TEN,1.5,3.0,0.75,0.0,0.5,0.5,5.0,0.0,0.0,0.0,1.3
Baron Batch,7,CIN,3.2,6.8,1.04,0.2,0.6,0.6,4.6,0.0,0.0,0.0,2.94
Baron Batch,8,WAS,3.0,6.333333333333333,1.2,0.16666666666666666,0.6666666666666666,0.5,3.8333333333333335,0.0,0.0,0.0,2.5166666666666666
Baron Batch,9,NYG,3.142857142857143,5.571428571428571,1.0571428571428572,0.14285714285714285,0.7142857142857143,0.5714285714285714,4.428571428571429,0.0,0.0,0.0,2.4285714285714284
Baron Batch,10,KC,3.0,5.75,1.3625,0.125,0.625,0.5,3.875,0.0,0.0,0.0,2.2125
Baron Batch,11,BAL,2.6666666666666665,5.111111111111111,1.2111111111111112,0.1111111111111111,0.5555555555555556,0.4444444444444444,3.4444444444444446,0.0,0.0,0.0,1.9666666666666666
Baron Batch,15,DAL,2.5,4.9,1.3900000000000001,0.1,0.5,0.4,3.1,0.0,0.0,0.0,1.8
Baron Batch,16,CIN,2.272727272727273,4.454545454545454,1.2636363636363637,0.09090909090909091,0.45454545454545453,0.36363636363636365,2.8181818181818183,0.0,0.0,0.0,1.6363636363636365
Ben Tate,1,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tate,2,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tate,3,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tate,4,TEN,8.333333333333334,35.333333333333336,3.5333333333333337,0.6666666666666666,2.3333333333333335,2.3333333333333335,15.0,0.0,0.3333333333333333,0.3333333333333333,11.033333333333333
Ben Tate,6,GB,7.5,29.25,3.2,0.5,2.25,2.25,12.0,0.0,0.25,0.25,9.125
Ben Tate,7,BAL,6.6,26.2,3.5,0.4,1.8,1.8,9.6,0.0,0.2,0.2,7.58
Ben Tate,13,TEN,7.166666666666667,29.666666666666668,3.6999999999999997,0.3333333333333333,1.5,1.5,8.0,0.0,0.16666666666666666,0.16666666666666666,7.1000000000000005
Ben Tate,14,NE,6.571428571428571,28.0,4.0285714285714285,0.2857142857142857,1.2857142857142858,1.2857142857142858,6.857142857142857,0.0,0.14285714285714285,0.14285714285714285,6.3428571428571425
Ben Tate,15,IND,6.75,30.25,4.25,0.25,1.25,1.25,5.875,0.0,0.125,0.125,6.2375
Ben Tate,16,MIN,6.555555555555555,28.333333333333332,4.066666666666666,0.2222222222222222,1.1111111111111112,1.1111111111111112,5.222222222222222,0.0,0.1111111111111111,0.1111111111111111,5.688888888888888
